Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price ,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
-2.070395076816439,1.3438749941865873,0.840596278670092,0.42523296983686737,-1.141355232779766,0.911200995309577,-0.019836365603303516,-0.9552443630924073,0.6314826585973609,0.13501779530511154,-1.3196722753959995,-0.4040357387006832,0.12037299181299688,-0.05422304895990867,-0.41149468009498397,-0.58957393618079,-0.4648566344317904,-0.3251028242609845,-0.4405427297183394,0.7286380979828103,-0.5756988342353138,-0.465701937056503,0.8177061359837206,0.006364718086044321,-0.36481159044327977,-0.30094354245111127,-0.24246456418510398,-0.29030767433838106,-0.2818437522249463,-0.26806709460419414,-0.10092442189308692,-0.1604860088012379,0.21792672865475785,-0.030662980022654374,-0.07110706190032373,0.1418098401779929,-0.5555099481682639,-0.4954814461142117,-0.5257959183604389,-0.4910442633184468,-0.2643504981361031,-0.29850839647325345,0.8280180469266002,-0.2614829911859626,-0.020646671997034575,3.5944455793969925
-2.0701752374161555,0.4479583313955291,-0.042692280352772165,0.42523296983686737,0.4044983556352671,-1.4054117046300256,-0.019836365603303516,-0.08353848042252983,-1.015863407308798,0.13501779530511154,0.17396478730253492,0.8651864771129804,0.8917886936853402,-0.03375813372321509,0.5089034860074961,0.39061549738761114,-0.39172865021107733,-0.2646532294065443,0.052307278498927905,-0.21780830781128752,0.46818913512304555,-0.24324392861034538,-0.689274163287411,-0.20943197988679899,-0.36481159044327977,-0.30094354245111127,-0.24246456418510398,0.3704157197453718,-0.2818437522249463,1.8690022016997454,0.595879914041172,0.04974989067564533,0.172956956362524,-0.1650896835926428,-0.12854270117851935,-0.0037226796744872954,1.5325415269830729,-0.3574382207190885,-0.4208313564801708,-0.2679751047075035,-0.2643504981361031,0.3010829128295821,-0.236630903660181,-0.2614829911859626,-0.20874268168760124,-0.29022692997732324
-1.9822394773026066,-0.4479583313955291,0.840596278670092,0.42523296983686737,0.4044983556352671,0.911200995309577,0.43792591754985805,0.7881674022473477,0.6314826585973609,0.13501779530511154,0.5254088020551313,0.8651864771129804,2.0489122464938556,-0.002372864557697625,1.8319758497798113,0.6953993571596039,-0.35324023746333366,-0.19497499640432608,-0.9092859440554144,0.2428514472212381,-0.37122593302078977,0.07653945853100616,-0.6681087096459626,1.6017188780995646,-0.36481159044327977,-0.03494875904232153,-0.24246456418510398,-0.29030767433838106,-0.2818437522249463,0.011962675256322044,-0.4813055328137212,-0.5667045264345375,-0.5626200332747306,1.5787233877180409,-0.4627136933425668,-0.6712740207369506,0.1726002204003578,-0.3216492363573899,-0.4536327820677546,-0.34764266135426897,-0.2643504981361031,-0.29850839647325345,0.37173992524655114,-0.2614829911859626,1.6007409315356502,-0.25595040783578515
-1.9820196379023227,1.3438749941865873,-1.8092693983985004,-1.9090742753792382,-2.6872088211947993,0.911200995309577,-1.8508854982159497,-1.826950245762285,1.4551556915504402,-1.840852379891642,-1.4953942827722977,-1.038646846607515,-1.133177523729561,-0.0766656660892239,-1.5619923877230841,-1.388709270555028,-0.6226591266975395,-0.16140532139516034,-1.1342826869372102,0.7286380979828103,-0.5756988342353138,-0.465701937056503,0.9150672227343835,1.8136620636086072,-0.36481159044327977,-0.30094354245111127,-0.24246456418510398,-0.29030767433838106,-0.2818437522249463,-0.26806709460419414,-1.757097046432485,-0.9943029660485371,-0.2992256527059321,1.720618241486362,-0.4627136933425668,-0.18089270384272405,-0.5555099481682639,-0.4954814461142117,-0.5257959183604389,-0.4910442633184468,-0.2643504981361031,-0.29850839647325345,-0.236630903660181,-0.2614829911859626,1.7436938989004807,-0.29022692997732324
-1.9785022074977807,1.3438749941865873,-0.9259808393756364,0.42523296983686737,0.4044983556352671,-0.24710535466022435,-0.019836365603303516,-0.08353848042252983,-0.1921903743557186,0.13501779530511154,-0.6167842458908068,-0.4040357387006832,-0.9403235982614752,-0.053277191533002664,-1.044268419290439,-0.8472496760997559,-0.1723446975489383,0.9003313626282282,-1.2628522542982366,-2.5043558191545516,0.9847522539807905,2.8850718151637462,-0.5749807136235893,0.060313892579255166,-0.36481159044327977,-0.30094354245111127,-0.24246456418510398,-0.29030767433838106,-0.2818437522249463,-0.26806709460419414,0.9594300023546983,-0.9943029660485371,-1.4298942131963848,0.021614071365674482,3.7509736609759683,1.1067537218085677,-0.5555099481682639,-0.4954814461142117,-0.2109022327196345,-0.4910442633184468,-0.2643504981361031,-0.29850839647325345,-0.236630903660181,-0.2614829911859626,0.032020210716324105,-0.29022692997732324
-1.916287657217445,1.3438749941865873,0.840596278670092,0.42523296983686737,0.4044983556352671,-0.24710535466022435,-0.019836365603303516,0.3523144609124089,-1.015863407308798,0.13501779530511154,-0.3532012348263596,-0.4040357387006832,0.9882156564193831,-0.019312311203196094,0.5664283713889011,0.41785874742309653,-0.39942633276062606,0.11380153411215468,-0.6575038746400709,0.7286380979828103,-0.5756988342353138,-0.465701937056503,-0.45222108250318815,-0.24411359206100597,-0.36481159044327977,-0.30094354245111127,-0.24246456418510398,-0.29030767433838106,-0.2818437522249463,-0.26806709460419414,1.1277402284257754,-0.22462577474333772,-0.13861932309081101,-0.2733778614684669,0.9366273363443818,0.09435358370435806,0.04021655338788115,-0.4954814461142117,-0.4798739225378216,0.6561685523949761,-0.2643504981361031,-0.29850839647325345,-0.236630903660181,-0.2614829911859626,-0.26517148459477125,2.794660062761104
-1.9143091026148902,1.3438749941865873,-0.042692280352772165,0.42523296983686737,0.4044983556352671,0.911200995309577,-1.3931232150627881,-0.5193914217574687,-1.015863407308798,0.13501779530511154,-0.5289232422026577,0.23057536920614854,0.12037299181299688,-0.04760204697156663,-0.29644490933217393,-0.37446577444226997,-0.4186705391344979,-0.130414829099784,-0.45661392563846737,0.535998564060118,-0.32817900644931103,-0.465701937056503,1.1351879406054477,-0.3250373538008222,-0.2768079903765523,-0.30094354245111127,-0.24246456418510398,-0.29030767433838106,-0.2818437522249463,-0.26806709460419414,-0.09082580832882241,-0.751997183600604,0.5295030081080927,-0.3517934385509601,0.7329918879944153,1.1542099782822026,-0.5555099481682639,-0.37788906892577345,-0.47331363742030486,-0.4910442633184468,-0.2643504981361031,-0.29850839647325345,-0.236630903660181,-0.2614829911859626,-0.34417180866480923,0.8866003302154843
-1.9132099056134708,1.3438749941865873,0.840596278670092,0.42523296983686737,0.4044983556352671,-1.4054117046300256,-0.019836365603303516,0.3523144609124089,-0.1921903743557186,-1.840852379891642,-1.4953942827722977,-0.4040357387006832,-0.7474696727933894,-0.04983770998061719,-0.353969794713579,-0.8716550875898782,0.19714406482940125,-0.17349524036604838,-1.5307055196337078,0.18422202385346187,-0.5756988342353138,0.4380337222560123,-0.5961461672650377,2.545829431730754,-0.36481159044327977,-0.30094354245111127,-0.24246456418510398,-0.29030767433838106,-0.2818437522249463,-0.26806709460419414,-1.1949408913550879,-0.8517701528438705,-1.4459548461578968,2.822170395740434,-0.34784241478617545,-1.2407490984205685,-0.5555099481682639,-0.4954814461142117,-0.5257959183604389,-0.4910442633184468,-0.2643504981361031,-0.29850839647325345,0.06755451079318509,-0.2614829911859626,2.8534603560748244,0.07538930619908296
-1.9088131176077934,1.3438749941865873,0.840596278670092,0.42523296983686737,0.4044983556352671,0.911200995309577,-0.019836365603303516,0.7881674022473477,0.6314826585973609,0.13501779530511154,-0.0017572200737632564,-1.038646846607515,-0.3617618218572177,0.009286977904889138,-0.23892002395076894,2.016129416171572,-0.1415539673507433,2.2812016077531583,-0.022691635795003915,-0.12567635680478287,0.5219977933373939,-0.465701937056503,0.851570861810038,-0.498445414671857,-0.36481159044327977,-0.30094354245111127,-0.24246456418510398,-0.29030767433838106,-0.2818437522249463,-0.26806709460419414,0.31311873424176245,-0.6094643703959374,1.2811406307068596,-0.5198268180134457,-0.4627136933425668,0.7840511777878508,1.1293730865359848,-0.4954814461142117,-0.5257959183604389,-0.2520415933781504,-0.2643504981361031,-0.29850839647325345,-0.236630903660181,-0.2614829911859626,-0.5134582173863192,-0.29022692997732324
-1.9066147236049547,-1.3438749941865873,0.840596278670092,-0.7419206527711855,-1.141355232779766,0.911200995309577,1.3534504838561812,-0.5193914217574687,0.6314826585973609,0.13501779530511154,-0.9682282606434032,0.23057536920614854,-0.2653348591231748,-0.05618355344476839,-0.7566439923834141,-0.3937630765507388,-0.47640315825611357,-0.0035512793652653267,0.3898023928216218,0.7286380979828103,-0.5756988342353138,-0.465701937056503,-0.4945519897860851,-0.03217040655196342,-0.36481159044327977,-0.30094354245111127,-0.24246456418510398,-0.29030767433838106,-0.2818437522249463,5.656773299286729,-0.3769531926496534,1.1935757166430943,-1.2692878835812635,-0.06800373101431784,0.41448516108805766,-0.6902565233264045,2.230564498503404,0.276538073688144,-0.5257959183604389,-0.4910442633184468,-0.2643504981361031,-0.29850839647325345,-0.236630903660181,-0.2614829911859626,-0.058265873935147906,0.018261769296519497
